Sample ID,Group,Island,Ocean,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Rb,Sr,Zr,Nb,Ba,La,Ce,Nd,Sm,Yb,Lu,Hf,Pb,Th,U
39565,Mascarene,Mauritius,Indian,-20.33,57.5,43.49113341,2.417167021,10.80074161,12.16062111,0.165223205,16.50694039,10.38545732,2.303264148,1.174910212,0.45052948,39.9069236,517.6808345,186.1645913,46.84013838,495.1426968,34.64568632,66.21969139,33.89263166,7.128579787,1.554844095,0.211056847,4.399282996,1.868005461,3.442740263,1.023240699
40037,Mascarene,Mauritius,Indian,-20.33,57.5,46.62563257,2.173020262,11.03296945,11.71312264,0.12996474,15.89998225,8.823916822,2.356667375,0.819810394,0.337568986,24.80356273,335.9816948,168.7565901,25.59751578,214.2774866,21.23289888,42.84185768,23.76447669,5.371639008,1.664833184,0.237077408,4.152688882,1.748384902,2.326835018,0.687610693
40038,Mascarene,Mauritius,Indian,-20.33,57.5,47.08243625,2.202567482,10.760018,11.67046614,0.13971654,15.83440915,8.715109401,2.307854629,0.823106845,0.374880345,27.26174248,319.7685209,173.1356827,25.65198673,241.1754731,22.00043366,44.2987253,24.37872798,5.423099103,1.692630261,0.237539121,4.177374411,1.969066779,2.508081115,0.673051553
40039,Mascarene,Mauritius,Indian,-20.33,57.5,46.04429989,2.376113325,11.13417125,11.89534671,0.130010062,16.1420495,9.053459982,2.124884813,0.749926215,0.271249908,18.72413909,297.983042,159.145643,24.95881397,185.5329015,19.76937908,40.69160488,23.03321616,5.30763686,1.611112651,0.231745493,3.974876397,1.68180821,1.941233405,0.296230845
40113,Mascarene,Mauritius,Indian,-20.33,57.5,46.88342472,1.872812252,10.97068291,11.50203562,0.148372595,15.60863633,9.797350154,2.310205027,0.569311442,0.257969247,12.55271465,365.4039552,111.878527,20.48230125,202.1492549,17.1440512,30.91885489,18.66288239,4.423325239,1.526518969,0.220830108,2.762338387,1.396777991,2.030294567,0.444381351
40115,Mascarene,Mauritius,Indian,-20.33,57.5,45.81042767,1.860527068,11.27879251,12.08698439,0.143215835,16.4074572,9.581876202,1.755589993,0.704229964,0.288479744,17.67492004,386.8496432,95.42877935,20.36444541,220.3935754,18.69685733,32.85993397,19.60430531,4.516021611,1.538369767,0.222506947,2.382908821,1.129897664,2.061045661,0.471072271
40119,Mascarene,Mauritius,Indian,-20.33,57.5,43.45543709,1.885487817,10.95519273,13.24366048,0.154712196,17.96759053,9.214677314,2.386124573,0.363760596,0.282924908,17.1357816,475.9538703,115.5289317,23.88798288,184.1021335,18.40782966,37.57179828,19.83239796,4.447842067,1.385901868,0.205359149,2.728642408,0.572504511,2.042146761,0.514524025
40121,Mascarene,Mauritius,Indian,-20.33,57.5,45.62718273,2.203215172,10.39947921,12.83879295,0.144685967,17.4254975,8.000346436,2.081036644,0.828611768,0.35197668,25.8273795,447.2023608,197.4697853,25.9644582,183.6700646,21.71919862,47.74403572,25.92228834,5.757930011,1.56057538,0.225634503,3.868454967,1.493348516,2.667857024,0.655969687
40123,Mascarene,Mauritius,Indian,-20.33,57.5,46.39971875,2.021870742,10.59202623,12.34958782,0.140306978,16.75393048,8.406669513,2.179880584,0.791791622,0.28028022,23.5678432,408.8264563,141.8433876,19.65546051,150.4369852,17.90483444,39.72270044,22.43965145,5.124833651,1.828621134,0.267120418,3.329007505,1.560883704,2.305572333,0.557179042
40126,Mascarene,Mauritius,Indian,-20.33,57.5,44.47729798,2.335444913,9.871540126,13.3530537,0.14062619,18.11488434,8.482073862,2.037321103,0.772509058,0.330072052,24.74417746,362.3358896,161.4473803,22.99266794,176.1417379,20.36444307,43.62886843,24.21476562,5.584300102,1.468180667,0.21651475,3.738531936,1.714255004,2.569319267,0.605710257
40127,Mascarene,Mauritius,Indian,-20.33,57.5,45.77014656,2.249899817,10.16766899,12.81329771,0.130944726,17.39027091,8.233039079,1.950271407,0.878724494,0.320155436,27.05681122,447.9922249,163.5853803,23.12379984,183.0798525,21.32603288,46.75923568,25.95798751,5.730876039,1.729783505,0.259905892,3.804872029,1.949412217,2.790457948,0.662066463
40281,Mascarene,Mauritius,Indian,-20.32,57.65,47.1945367,1.794468803,11.39142959,11.32615415,0.148461086,15.37163229,9.400225013,2.428478898,0.587758985,0.276068614,11.26413909,341.4901993,114.6899996,26.10454158,222.5666262,19.31395626,38.74579732,19.72798388,4.746850877,1.590708548,0.221163812,2.907318095,1.687676972,2.234490659,0.567328613
40282,Mascarene,Mauritius,Indian,-20.32,57.65,47.47004924,2.044845879,10.96837835,11.50896998,0.141032139,15.61850674,8.859553162,2.231261405,0.802590777,0.280149611,18.58564887,279.0514293,158.7728414,23.07695325,166.5177482,18.9170489,42.1208395,22.77933658,5.271086436,1.901971935,0.265844106,4.058297442,2.441733295,2.276946321,0.589447853
40283,Mascarene,Mauritius,Indian,-20.32,57.65,46.03333625,2.402327857,10.2106441,12.54514278,0.14377016,17.02793415,8.262485031,2.069035795,0.901094092,0.31718512,22.08240659,330.4862788,180.713788,26.7690125,194.6636245,22.2023183,48.93231206,26.15034294,5.914672767,1.693014908,0.224908776,4.592213794,2.737327161,2.577134455,0.707237447
40284,Mascarene,Mauritius,Indian,-20.32,57.65,46.64351724,2.379309243,10.99755022,11.74675573,0.139059284,15.93674704,8.358921307,2.233371657,1.076613751,0.386095966,27.80786148,385.8848305,207.4920557,31.28209939,236.450425,25.75431832,55.90517329,29.10741161,6.432245228,1.822630255,0.247117014,5.080104607,3.431366184,3.039350964,0.848617218
40285,Mascarene,Mauritius,Indian,-20.32,57.65,46.32860742,2.353157005,11.04177739,11.63833623,0.143428053,15.7965161,9.194012291,2.120874274,0.941812157,0.342477148,22.44476332,395.3535179,188.7968409,28.54384532,233.406133,23.32431448,51.24116291,27.40321209,6.236052951,1.728142595,0.235082582,4.719776376,2.993587086,2.852987513,0.73988719
40286,Mascarene,Mauritius,Indian,-20.32,57.65,46.7022025,2.276220695,10.91691538,11.61632459,0.150172794,15.77060577,8.842546741,2.221967242,1.031828885,0.369610347,25.69239229,391.8019316,205.3150964,30.5050897,231.8494192,25.51194898,55.94678583,28.95543893,6.288318373,1.738401734,0.240040648,5.034436825,3.136211233,3.169396777,0.865677667
40287,Mascarene,Mauritius,Indian,-20.32,57.65,46.13267213,2.279545057,10.91085614,12.00542631,0.152577949,16.29829863,8.979060054,2.093235583,0.772948081,0.291827337,17.11476928,325.4154825,170.4486496,24.85213441,181.8401205,22.88247114,49.40667874,26.14675373,5.86651567,1.90133405,0.254015852,4.299254773,2.050048579,2.391199324,0.657723798
40290,Mascarene,Mauritius,Indian,-20.32,57.65,46.51507952,2.241988234,10.07641811,12.35542775,0.143319644,16.76910026,8.55120114,2.110669459,0.847023545,0.308661122,19.98575461,315.3792104,168.8918195,23.12140046,174.4994995,20.52137175,45.97142082,25.0807695,5.78302111,1.753050152,0.245967462,4.386625943,2.567389508,2.3315801,0.593303626
40534,Mascarene,Mauritius,Indian,-20.33,57.5,44.71104228,2.073961811,11.50246535,11.09235426,0.146749195,15.05907511,11.20720376,2.712907208,1.00709693,0.376566678,22.76142118,398.0528034,127.495294,32.97721348,401.7806867,29.70402088,47.30145585,28.06104631,5.953637642,1.749701315,0.252740428,3.008746762,2.219572345,3.648824887,0.806998442
40535,Mascarene,Mauritius,Indian,-20.33,57.5,46.92146257,2.07676613,12.63376416,10.03391914,0.159620039,13.61524814,11.01451853,2.317907362,0.827808127,0.305500618,20.12272681,435.4093437,119.8763365,25.00854064,239.5239925,19.68716133,39.10592432,21.15595604,4.887503689,1.625445097,0.240528874,3.023931954,1.965237818,2.64438027,0.574858186
4381,Canary,La Palma,Atlantic,28.6422,-18.155,45.34950453,2.447994119,9.988906842,11.77148466,0.168005141,15.97251756,10.34046267,2.510335996,0.875372575,0.447865039,18.3353205,644.8743019,177.8700299,41.44657729,228.6643552,35.10443913,72.91061353,36.35405387,7.179703767,1.459354059,0.19749627,4.248874092,1.956527843,3.834839794,1.072121554
4560,Canary,La Palma,Atlantic,28.75,-19.0,44.86899912,2.562718524,9.425868113,12.21234911,0.166061602,16.57452882,11.23853116,1.80135256,0.673734124,0.372703984,18.22092232,474.2412716,178.2440979,35.19288139,203.1442638,21.25347934,56.23231649,28.17659927,6.167250647,1.440263249,0.202906678,4.291798657,1.527654801,2.601749794,0.591418118
4561,Canary,La Palma,Atlantic,28.75,-19.0,44.60993245,2.541638329,9.121440083,11.78345125,0.156562493,15.98778081,12.31848393,2.040251645,0.844348721,0.470620598,21.35089906,582.9933906,161.270172,43.68018409,313.9431105,22.68220624,60.10589272,31.59595629,6.894120057,1.26976534,0.171834227,4.03849361,1.330811605,2.999852706,0.570210266
4562,Canary,La Palma,Atlantic,28.75,-19.0,45.83732212,2.459171532,10.57327875,11.42142554,0.164951256,15.50145195,10.02042567,2.398917337,0.942747897,0.545801414,19.9241404,588.8520041,242.6194118,51.75868952,269.0107814,33.09081854,79.93978581,37.34488464,7.787836907,1.687369499,0.241547786,5.605405416,1.772461498,4.472037325,0.95811317
4563,Canary,La Palma,Atlantic,28.75,-19.0,43.99624047,2.762310894,8.448663788,12.45713364,0.177545859,16.90514485,11.61027667,1.971608563,0.926940142,0.539448771,15.87437324,1000.198268,274.4674588,48.4627757,511.5750154,39.7298067,91.81281003,44.19178137,9.542914219,1.457518145,0.198713372,6.090234523,1.277470949,1.415463978,0.568942668
4564,Canary,La Palma,Atlantic,28.75,-19.0,43.96294434,2.738286562,9.632793221,12.15747922,0.150603903,16.49738427,11.0512229,2.324201572,0.922045826,0.447052522,18.18494951,536.7652029,172.044397,37.62040837,268.3157729,22.0418125,57.46187878,29.54627299,6.819290796,1.270823792,0.180740775,4.326868808,1.831122399,2.869838129,0.577328767
5032,Canary,La Palma,Atlantic,28.5,-18.0,46.2421149,2.628285227,10.09505629,11.34093439,0.15413634,15.3885277,10.51242664,2.209705942,0.890848106,0.412183452,19.31705357,600.8970573,208.6168178,39.31426318,243.5448065,29.9470539,65.29589298,32.96125226,6.699361504,1.499416682,0.206632785,4.565416538,1.801808246,2.547878699,0.595432167
5413,Canary,La Palma,Atlantic,28.7361,-17.8292,43.98493402,2.738115522,9.73578203,12.2567682,0.166338729,16.6322118,11.59170326,1.598520906,0.849134691,0.331566879,21.43646743,507.760016,176.6651998,39.70998165,262.6661411,30.30831267,61.60427091,31.50768935,6.446342005,1.326179889,0.166016053,4.47321549,1.598249914,2.777935396,0.793573404
7984,Canary,La Palma,Atlantic,27.8,-18.0,45.03794918,2.853466363,9.239605365,12.0453702,0.185360053,16.3490425,11.32395365,1.832037082,0.679527734,0.341519753,20.17399254,537.0469271,172.276205,37.69270743,236.2332936,22.62851872,49.22977902,30.10374709,6.278475422,1.410936293,0.213511933,4.232716163,1.653410675,2.035730362,0.471233407
7987,Canary,La Palma,Atlantic,28.6,-17.9,44.57401005,3.427441353,10.038594,11.67202033,0.175105727,15.83655509,10.40224827,2.30511415,0.907664908,0.520122588,24.29430885,652.8745251,223.0013005,52.56666125,290.1974667,34.88110906,71.89223798,41.45714559,8.018252771,1.606540278,0.242912436,4.980771623,1.682980545,2.86130811,0.67774131
7989,Canary,La Palma,Atlantic,28.6,-17.9,44.15910457,2.880900115,8.832192732,12.19067959,0.170736064,16.54572494,11.80413629,2.012566533,0.829585213,0.450594235,25.36173992,553.2741399,184.5124249,44.37337434,278.8797636,31.73930085,64.54206438,36.30279881,7.016233486,1.306204312,0.197407573,4.432438822,2.157240993,2.998655885,0.703365696
8055,Canary,La Palma,Atlantic,28.7233,-17.7708,43.18323056,3.054125982,9.343132754,12.22513533,0.166782962,16.58839227,12.08185687,1.824778374,0.918886351,0.477531489,22.68357859,633.500522,186.7386093,41.84301174,320.8790022,34.25875515,68.83428683,33.46637969,7.162966113,1.28503653,0.227268721,4.408989019,1.78944818,3.5426605,0.850042754
8279,Canary,La Palma,Atlantic,28.6,-17.9,46.20486041,2.439814182,9.795088436,12.22501242,0.169691652,16.59383132,9.642926988,1.833607082,0.624530722,0.36869886,13.22919567,492.8239336,171.6290658,36.02835766,183.6182066,24.45420489,53.23930114,27.87137235,6.259032449,1.292281113,0.195002993,4.083531745,2.224123225,1.910087856,0.52149337
8283,Canary,La Palma,Atlantic,28.6,-17.9,45.58476695,2.601204743,11.28366505,11.19316896,0.152069719,15.19072669,10.80500348,2.081945315,0.569431736,0.416450075,16.80434896,544.250238,199.9933039,40.34022535,262.8909825,30.28465395,63.98901263,33.52362056,7.238941207,1.848501545,0.243263781,4.936673169,5.91034747,2.746867573,0.671938629
8308,Canary,La Palma,Atlantic,28.67,-17.85,45.12215447,2.596456219,10.85390331,11.23779456,0.171671551,15.25501057,9.935348519,2.897081298,1.303392454,0.48680923,24.85043975,619.0767727,198.1250033,66.80894042,350.825554,30.4606226,63.99167617,31.71046232,6.879880007,1.179828131,0.171143871,4.679194353,1.56414559,2.771440532,0.683041966
8584,Canary,La Palma,Atlantic,28.6,-17.9,45.53919138,3.027814793,9.752480877,11.46289483,0.159184079,15.55583883,10.58416811,2.24791678,1.173807307,0.374353854,27.5016785,517.0202149,195.8697688,42.89452854,305.3391119,26.07772943,55.39103411,32.99047484,7.063883115,1.594687116,0.232426416,4.980078388,3.698297325,2.33654267,0.501152027
8585,Canary,La Palma,Atlantic,28.6,-17.9,45.68144227,2.741879765,10.05306968,11.66757487,0.165798702,15.83412179,10.31006019,2.124080179,0.902607281,0.394084786,19.12904097,545.6517944,207.5057415,50.21385068,267.1637789,34.60359326,70.17896894,37.62698376,7.440094338,1.702914347,0.256693569,5.009592284,2.191796494,3.313679789,0.816282271
8586,Canary,La Palma,Atlantic,28.6,-17.9,45.47788877,2.500186763,9.706413836,11.91508128,0.163289205,16.17196012,10.82694723,2.062064735,0.670691558,0.397534316,13.15260906,480.5949687,171.0875522,39.18308884,232.6641597,29.58953166,61.62989023,33.41549657,6.630338187,1.50491493,0.226872824,4.256787161,2.462018685,2.53402257,0.4896217
8588,Canary,La Palma,Atlantic,28.6,-17.9,44.17219222,2.617190715,8.890846643,12.44554854,0.166525329,16.89290518,12.08316306,1.95593468,0.369239883,0.294024351,21.47962645,481.6427208,176.7163055,44.44569423,250.6527666,31.48895494,64.26839997,34.18008968,6.673985718,1.525765995,0.232176401,4.54042225,2.719187663,3.039386015,0.688525336
8589,Canary,La Palma,Atlantic,28.6,-17.9,44.11592742,2.612311005,8.857083377,12.54203009,0.166570306,17.01683464,11.78159651,2.01756217,0.483255354,0.299977395,15.71433687,459.8671753,166.9717176,42.34006392,240.7757625,30.25952195,61.09328095,32.90387462,6.413259533,1.461679366,0.221210297,4.214075236,2.673519555,2.93168324,0.676062423
8806,Canary,La Palma,Atlantic,28.6,-17.9,44.12153451,2.614573242,8.862089254,12.53728856,0.168873833,17.01193622,11.7844691,2.018824769,0.486564634,0.29942439,14.18186244,410.9757913,145.057093,38.52455782,209.3878636,27.57495624,54.23411343,28.42183404,5.742897455,1.308842762,0.186890526,3.98305442,1.61366793,2.452798074,0.568771891
4378,Canary,Lanzarote,Atlantic,28.9536,-13.7825,47.88494944,2.217628402,10.78971778,10.92191941,0.149162894,14.8169678,9.447637028,2.587909325,0.762950631,0.331717666,12.44647577,393.5490129,184.1447664,34.02793854,177.4965943,17.48585964,38.3933865,22.53639694,5.228358486,1.192285301,0.163170496,4.200883042,1.092411056,1.941117826,0.497663519
4911,Canary,Lanzarote,Atlantic,29.01,-13.68,45.30606424,2.330435666,10.963316,11.27556706,0.167793905,15.29837481,10.36323376,2.693220234,0.895090353,0.565764657,19.95410822,635.6948606,202.796552,59.76149625,325.0748623,35.54739818,78.02955773,35.43111124,7.09250555,1.446072684,0.195439026,4.407217317,1.707362913,3.437352327,0.817269346
4912,Canary,Lanzarote,Atlantic,29.01,-13.68,46.69740422,2.266472327,11.12123026,10.98620997,0.165651405,14.90807227,9.648264793,2.798577043,0.746854931,0.532134138,16.39306893,576.9410042,198.3130854,47.99012382,290.8762816,33.23568084,75.32814852,33.25627872,6.738753079,1.433042645,0.189957528,4.482657186,2.06090779,3.239876381,0.807615245
4913,Canary,Lanzarote,Atlantic,29.01,-13.68,47.73173586,2.144871349,11.22972083,10.91853433,0.152651728,14.82153786,9.229905446,2.602544692,0.704717077,0.360952649,14.71245607,464.0613885,179.2101688,37.2656143,218.5252596,22.46530087,50.72189483,24.82879611,5.637368158,1.273338012,0.174102317,4.053881204,2.634093503,2.166845874,0.551245487
8001,Canary,Lanzarote,Atlantic,29.0,-13.6,46.02917146,2.378517527,10.87765059,11.06589338,0.159178918,15.01785114,10.26532452,2.619642855,0.931885929,0.512117492,21.56516626,636.941977,197.4528321,48.11758849,355.6790818,37.03805435,75.33627919,35.80707219,7.18252361,1.620371927,0.214592344,4.393305064,1.667107459,3.913836393,0.732099346
8002,Canary,Lanzarote,Atlantic,29.0,-13.6,47.71977583,1.994504033,11.04844557,10.66931173,0.149207001,14.47903087,10.02702504,2.65360694,0.668739017,0.46485517,13.70511816,599.5976054,158.791532,37.90034112,278.8070583,37.07172595,72.96679915,35.36688199,6.987508323,1.557962388,0.209694223,3.673021957,3.243270751,4.061880279,1.047564059
8003,Canary,Lanzarote,Atlantic,29.0,-13.6,46.31768401,2.268164398,10.8320404,11.13486391,0.158299501,15.10744062,10.04872447,2.626772232,0.852968513,0.521718605,18.82771475,565.3830228,191.6898388,46.67108664,333.8402989,34.34492041,67.46396271,34.79176024,7.065845178,1.653882083,0.220801402,4.4251323,2.468874634,3.469831222,0.916443077
8004,Canary,Lanzarote,Atlantic,29.0,-13.6,46.7236393,2.278295323,10.97182944,10.86623775,0.159394432,14.75137813,10.29494391,2.50194032,0.856184328,0.470061984,19.85073918,542.6063183,182.7463989,42.19235209,321.612874,32.37171335,64.31721069,33.45194077,6.74268151,1.454268276,0.205559461,4.264494451,4.156502605,4.051731011,0.925998488
8005,Canary,Lanzarote,Atlantic,29.0,-13.6,46.59680047,2.278308086,10.93690913,10.89793787,0.15991278,14.79218453,10.33390778,2.519932634,0.876345291,0.480304631,19.03118114,553.6654733,184.4844764,43.86434508,321.7409543,32.88250395,67.17183845,33.12861177,6.761903745,1.642981334,0.231326004,4.518911731,1.663240369,2.845612346,0.934638352
7971,Canary,El Hierro,Atlantic,27.8,-18.0,42.18925639,4.191831725,7.407858883,13.91273916,0.187233867,18.87563764,10.76553762,1.424380135,0.583920076,0.356418748,15.12629613,489.39063,211.7474133,36.79719025,171.1816767,23.36140835,51.57480425,33.74473661,7.276316349,1.276027909,0.189391339,5.18636633,1.766178271,2.586909376,0.652144659
7972,Canary,El Hierro,Atlantic,27.8,-18.0,43.9940831,2.811500868,9.36646843,12.61431318,0.18837552,17.121571,10.88675226,1.886365016,0.595394325,0.424267744,13.73374314,519.5342624,211.7650946,40.72580827,182.3148483,28.02846097,59.66877878,34.70052353,7.134178223,1.592694355,0.244868966,4.883089958,1.549267844,2.623203954,0.586808564
7974,Canary,El Hierro,Atlantic,27.5869,-18.1481,44.65389482,3.338709821,9.458875466,12.05944259,0.178314528,16.36101739,10.51594328,1.960208102,0.809544233,0.531220451,19.63447209,603.1844506,291.8338896,48.65804843,196.9145155,31.99090921,70.56150456,42.82880729,8.571619891,1.699143599,0.249575612,6.401272266,1.882017517,3.066567651,0.816357884
7975,Canary,El Hierro,Atlantic,27.8,-18.0,42.82095849,3.825840716,7.106331427,14.11564477,0.182860329,19.15171709,10.06762271,1.611840754,0.531672235,0.473788565,11.87016047,524.2044359,223.1682131,41.57284335,164.9531355,29.95608937,64.2300734,37.94583187,7.69402043,1.373189857,0.199240272,5.120959926,1.5415283,2.688858388,0.710623185
7976,Canary,El Hierro,Atlantic,27.6567,-17.997,43.44380662,3.847590577,7.729033368,13.18697962,0.184652196,17.8931937,10.67522582,1.79531662,0.691979122,0.430167756,17.16485488,543.8166592,250.5836791,46.96938193,204.838257,30.95424604,65.43146048,39.28988566,8.006259247,1.545795269,0.22921044,5.766016997,1.984821805,3.177922994,0.787592672
7977,Canary,El Hierro,Atlantic,27.8,-18.0,43.67511463,3.146775766,9.168253819,12.680358,0.185926638,17.20671904,10.87705553,2.009750118,0.557633696,0.391003509,13.15384761,476.7975825,177.0077391,43.98283314,182.629218,23.50770336,50.53541978,30.26181182,6.378173144,1.426564719,0.213157293,4.16629276,1.415525188,2.074421959,0.542282676
7979,Canary,El Hierro,Atlantic,27.8,-18.0,44.1867754,3.610200313,8.880090323,12.40223756,0.17876055,16.83137776,10.2391568,2.269884327,0.698997892,0.564408236,16.71851935,671.35408,226.3191927,53.42182396,241.2641075,35.16629068,72.61328916,41.92534604,8.538962452,1.66410795,0.243767404,5.216933254,2.206256003,3.613985175,0.841741883
7981,Canary,El Hierro,Atlantic,27.8,-18.0,44.26203918,3.154777512,8.255979267,12.30446434,0.182797874,16.69289614,11.96959835,1.857321205,0.616791833,0.569171875,16.82337212,657.3036232,249.8990299,48.18682473,205.7740257,31.19202671,68.13594851,42.27024734,8.935262955,1.471076097,0.21461613,5.792908592,1.938540054,2.942424922,0.744313103
7983,Canary,El Hierro,Atlantic,27.8,-18.0,43.75718732,3.918925675,8.423277533,12.70597559,0.1832167,17.24122537,10.2355804,2.260846168,0.690256251,0.451536797,18.86194151,620.1803463,251.2295722,50.23230827,214.5568726,31.53094208,68.52113516,42.07404038,8.477052176,1.672459657,0.246597234,5.858428752,2.084647644,3.510173572,0.68540774
8615,Canary,El Hierro,Atlantic,27.7933,-17.805,44.42881347,2.732348237,9.261579243,12.32594035,0.154202135,16.72533875,11.27796892,1.919238836,0.598078322,0.474763204,10.78948607,496.594365,170.6769717,36.47753195,164.0740192,26.61107087,59.36062581,33.82428274,7.941372536,1.382277143,0.206664387,4.911333406,1.625934083,2.210569941,0.598847893
8617,Canary,El Hierro,Atlantic,27.865,-18.0133,43.88209837,3.200787649,7.962725396,13.06844604,0.166541743,17.73327679,11.37210463,1.509102851,0.576114849,0.434059133,11.29807582,412.1612397,185.1670731,33.05802164,158.5569849,28.94917183,61.47373931,35.8826515,7.999530589,1.458709683,0.2040534,5.88812672,1.653593531,2.885592047,0.788942521
8619,Canary,El Hierro,Atlantic,27.705,-18.2433,44.63575029,2.891622958,9.297664775,12.12823894,0.1609786,16.45824717,10.68294437,2.145419214,0.903584183,0.564740114,18.38290726,592.643421,274.2854593,46.79432795,192.2221938,35.79885821,78.59580152,43.50598892,9.790935042,1.737779105,0.257724009,7.060936896,2.33901206,3.67455882,1.004023233
8761,Canary,El Hierro,Atlantic,27.7628,-17.9142,45.1175002,2.604697459,9.394300415,12.47866775,0.172982657,16.93729138,9.806721176,2.314463644,0.656919056,0.409691455,11.30857722,508.0239737,200.1685109,35.36089068,170.219473,28.20097741,63.69982152,32.21245534,6.872883175,1.439557437,0.197411873,4.829411337,1.857315656,2.557572008,0.699271404
8762,Canary,El Hierro,Atlantic,27.5869,-18.1481,42.89490969,3.422225254,7.666763374,13.65231867,0.170430062,18.52605232,10.81118634,1.723988254,0.662131337,0.372924546,9.899140122,459.2686694,198.5830907,27.42620062,151.4516695,22.44438594,52.29577871,31.45975455,7.129973426,1.222617526,0.161140872,4.853708949,1.643284317,2.291330107,0.570816784
8763,Canary,El Hierro,Atlantic,27.6563,-17.9964,43.23929719,3.136289958,8.74063167,12.69645461,0.167173906,17.23333324,11.01640186,2.268672402,0.779517018,0.591855514,13.71985951,637.5317688,217.4961731,42.62818713,217.9342711,35.19810703,77.45048499,40.63921687,8.433020432,1.341108752,0.177627366,5.23671794,2.034878036,3.118326366,0.786615179
8795,Canary,El Hierro,Atlantic,27.5,-18.0,44.56280857,2.918313023,8.991245632,12.27501646,0.163294894,16.65550497,10.39594363,2.429669076,0.931129109,0.552670181,18.41418511,556.0777993,226.2400036,40.04340696,234.2905312,34.75415317,73.3240946,39.15369009,7.943187272,1.45536148,0.193324996,5.980413391,2.248326355,3.081261191,0.844936725
8796,Canary,El Hierro,Atlantic,27.5,-18.0,43.24120543,2.651202756,7.657200175,13.99246024,0.149325422,18.98867733,10.38790425,1.706406196,0.749848312,0.392538042,13.49672735,368.7213797,135.9038091,25.31843054,165.8490624,25.57039305,53.50846759,28.03867501,6.033626833,1.095376278,0.150532703,3.80953252,1.604216506,2.541832999,0.676480871
8798,Canary,El Hierro,Atlantic,27.5,-18.0,44.23942496,3.094344262,8.955266697,12.22308745,0.159037688,16.58674531,10.7180157,2.456156109,0.905817806,0.52115545,21.33182465,673.2420742,241.7203564,45.73209083,244.621141,37.36450172,79.27752262,42.51174039,8.87966338,1.525147534,0.211693434,6.202398845,2.441013807,3.460692836,0.963715573
8800,Canary,El Hierro,Atlantic,27.5,-18.0,44.1113606,3.173125609,8.831142097,12.3578972,0.158685944,16.76535525,10.82745858,2.267637514,0.881810805,0.498635463,18.15437319,563.2159961,241.3130084,40.53071651,240.3620438,33.40126276,70.98727564,39.13823624,8.076784311,1.467412224,0.195272988,6.015098411,2.17573782,3.019955833,0.856218455
8801,Canary,El Hierro,Atlantic,27.5,-18.0,44.09152441,3.162109818,8.829934828,12.37139604,0.158940259,16.78573474,10.80515563,2.279498009,0.882677719,0.498082427,19.82391229,616.0430451,240.0751433,43.21835277,254.1977744,35.20127272,75.75249164,41.76238379,8.775381578,1.599494671,0.201371156,6.378537401,2.330803661,3.192905741,0.908350805
8802,Canary,El Hierro,Atlantic,27.5,-18.0,44.14565629,3.163048443,8.819190601,12.34156977,0.158858411,16.74954044,10.8773435,2.248897449,0.8831051,0.492015699,16.95835187,534.2853871,240.5979969,37.93382197,224.4325299,30.93397602,66.26912803,36.16800187,7.51788035,1.318097762,0.180880078,5.565246928,1.995852341,2.801749885,0.783977235
4354,Canary,Tenerife,Atlantic,28.3,-16.6,45.87908714,2.496028843,11.39951778,10.85565892,0.173044834,14.73584277,9.93264907,2.647308267,1.028086723,0.682994676,20.86339521,820.0553726,201.2072758,62.62271364,395.4202526,45.63450973,88.77629825,41.34117332,8.833168082,1.625108317,0.238120567,4.697067991,2.324515596,3.308031234,0.862767912
4362,Canary,Tenerife,Atlantic,28.3,-16.6,44.98432234,2.675106642,10.13031824,11.26935781,0.159859503,15.28945465,11.11892521,2.635315471,0.974047115,0.623390154,20.15278695,635.3124943,197.3916259,55.29528166,315.017063,40.01200456,77.86516208,36.98495228,8.035043274,1.462390229,0.212509819,4.56416842,2.370143021,3.378680485,0.974328144
4380,Canary,Tenerife,Atlantic,28.4436,-16.7739,45.05993048,2.561740357,10.61326507,11.3400159,0.168701374,15.39212372,10.2256182,2.792601789,1.157392979,0.541118795,24.06101835,652.7190455,219.7259494,54.91383149,344.1742735,39.33042243,80.49052889,38.13506436,7.561287748,1.580581205,0.214830043,4.761208936,2.562735952,3.728158684,0.954401058
5033,Canary,Tenerife,Atlantic,28.6,-16.9,46.27261485,2.39587442,10.21343168,11.24430854,0.162866746,15.26137311,10.21175256,2.60051609,1.035587233,0.464491332,25.2247993,573.3624679,199.405738,52.05416611,362.7264888,34.84156795,70.49046394,34.64638919,7.033580364,1.455438336,0.196791303,4.387263931,2.065232149,3.176466677,0.767620645
5271,Canary,Tenerife,Atlantic,28.5,-16.3,44.78295339,2.602531567,9.624874296,11.8313863,0.162354124,16.05600706,10.94634124,2.430803335,0.925331369,0.515541763,21.3730846,562.1594711,189.4147772,44.71992157,241.3666245,33.33106966,70.35411317,35.51931181,7.517325008,1.47928617,0.211899819,4.209794794,3.280021765,3.042420181,0.776553705
7057,Canary,Tenerife,Atlantic,28.3,-16.6,44.8919425,2.435474204,9.466769858,12.07581724,0.158199031,16.38622264,11.29316413,2.102277668,0.744046735,0.344466081,18.16806226,450.2273934,164.1376553,39.72555668,200.3591335,33.51674757,63.10716372,27.21432666,5.724705297,1.453231263,0.218525343,3.65350437,4.765641939,3.255203263,0.672377041
